Sensor Impersonation attack;Replay attack;Denial of service attack;Random signal in range;t5;t4
28;19;15;31;23;20
28;19;15;29;23;20
28;19;15;32;24;20
28;19;15;27;22;20
28;19;15;29;23;20
28;19;15;30;23;20
28;19;15;31;23;19
27;19;15;30;23;20
28;19;15;31;23;20
27;19;15;31;23;20
28;19;15;31;23;20
28;19;14;29;23;20
28;19;15;33;24;20
28;19;15;32;24;20
28;19;15;29;23;20
28;19;15;32;24;20
28;19;15;31;23;20
28;19;15;31;23;20
28;19;15;29;23;20
28;19;15;28;23;19
27;19;15;32;23;20
28;19;15;27;22;20
28;19;14;28;22;20
28;19;15;29;23;20
28;19;15;30;23;20
28;19;15;28;23;20
28;19;15;30;23;20
28;19;15;29;23;20
28;19;15;29;23;20
28;19;15;27;22;20
28;19;14;31;23;20
28;19;15;30;23;20
27;19;15;30;23;20
28;19;15;32;24;20
28;19;15;29;23;20
28;19;15;29;23;20
28;19;15;29;23;20
28;19;15;32;24;20
28;19;15;31;23;20
28;19;15;30;23;20
28;19;15;32;24;20
27;19;15;32;23;20
27;19;15;34;24;20
28;19;15;33;24;20
28;19;15;30;23;20
28;19;15;32;24;20
27;19;15;34;24;20
28;19;14;30;23;20
28;19;15;33;24;19
28;19;15;29;23;20
28;19;15;33;24;20
27;19;15;29;23;20
28;19;15;30;23;20
28;19;15;31;23;20
28;19;15;29;23;20
28;19;15;29;23;20
28;19;14;28;22;20
28;19;14;29;23;20
28;19;14;27;22;20
28;19;14;31;23;19
28;19;15;28;23;20
28;19;15;29;23;20
27;19;15;29;23;20
28;19;15;29;23;20
27;19;15;30;23;19
28;19;15;27;22;20
28;19;15;28;23;19
27;19;15;29;23;20
28;19;15;30;23;19
28;19;15;27;22;20
28;19;14;28;22;20
28;19;15;28;23;20
27;19;15;27;22;19
28;19;14;30;23;20
28;19;15;26;22;20
27;19;15;31;23;20
28;19;15;27;22;20
28;19;15;29;23;20
28;19;15;29;23;19
28;19;15;28;23;20
28;19;15;27;22;20
28;19;14;28;22;20
28;19;14;27;22;20
28;19;14;25;22;19
28;19;15;27;22;20
27;19;15;24;21;20
27;19;15;25;22;20
28;19;14;24;21;20
27;19;15;26;22;20
28;19;15;28;23;20
28;19;15;27;22;20
28;19;15;26;22;19
28;19;14;24;21;20
27;19;14;26;22;20
28;19;14;29;23;19
28;19;15;28;23;19
28;19;15;26;22;20
27;19;15;25;22;19
28;19;15;27;22;20
27;19;15;26;22;20
28;19;15;29;23;20
28;19;15;24;22;20
27;19;14;24;21;20
27;19;15;27;22;20
28;19;15;29;23;20
27;19;15;26;22;20
28;19;14;28;22;20
27;19;15;26;22;20
28;19;14;27;22;19
27;19;14;26;22;19
28;19;15;27;22;19
27;19;15;25;22;20
28;19;15;24;22;19
28;19;14;28;22;19
28;19;14;26;22;20
28;19;15;29;23;20
28;19;15;24;22;20
27;19;14;25;21;20
27;19;14;27;22;20
27;19;15;24;21;20
28;19;14;24;21;19
27;19;15;28;22;20
27;20;15;27;22;20
28;19;15;28;23;20
28;19;15;24;22;20
28;19;14;25;22;20
28;19;15;25;22;19
28;19;14;28;22;20
27;19;15;25;22;20
27;19;15;26;22;20
27;19;14;29;22;20
27;19;14;24;21;20
27;19;14;25;21;20
28;19;14;24;21;20
27;19;14;28;22;19
27;19;14;26;22;19
27;19;14;28;22;20
27;19;15;26;22;20
27;19;14;26;22;20
28;19;15;28;23;20
27;19;14;25;21;19
28;19;14;29;23;20
27;19;15;28;22;20
28;19;15;28;23;20
27;19;15;28;22;20
27;20;15;27;22;19
27;19;14;29;22;19
28;19;14;29;23;20
27;19;15;28;22;20
28;20;15;30;23;20
27;19;14;31;23;20
27;19;14;27;22;20
28;20;14;29;23;20
27;19;15;31;23;20
27;19;15;28;22;20
28;19;15;31;23;20
27;19;14;27;22;19
28;19;15;28;23;20
27;19;14;29;22;20
27;19;15;29;23;20
27;19;14;27;22;20
27;19;14;26;22;20
27;19;15;27;22;20
27;20;14;29;23;20
27;19;14;29;22;20
28;19;15;27;22;20
27;19;15;27;22;20
27;19;15;29;23;20
27;20;14;26;22;19
27;19;15;30;23;20
27;19;15;30;23;20
27;19;14;31;23;20
27;19;14;31;23;20
27;19;14;31;23;20
27;19;14;31;23;20
27;19;14;31;23;20
28;19;14;31;23;20
27;19;14;33;23;20
28;19;14;30;23;20
28;19;15;28;23;20
27;19;15;31;23;20
27;19;14;30;23;20
28;19;14;32;23;19
27;19;14;29;22;20
27;19;14;29;22;20
27;19;14;30;23;20
27;19;15;29;23;19
27;19;14;31;23;20
27;19;14;28;22;20
27;20;14;30;23;20
27;19;14;30;23;20
27;19;14;28;22;20
27;20;14;27;22;20
27;19;14;31;23;20
28;19;14;27;22;20
27;19;14;31;23;20
28;19;14;29;23;20
27;19;14;30;23;20
28;19;15;29;23;19
28;20;15;31;24;20
27;20;15;30;23;20
27;20;15;29;23;19
28;19;15;31;23;20
27;19;15;29;23;19
27;19;15;32;23;20
27;19;15;29;23;20
28;19;14;31;23;20
27;19;14;28;22;20
27;19;15;30;23;20
27;20;14;32;23;20
28;19;15;27;22;19
27;20;14;27;22;20
27;19;15;28;22;20
27;19;14;31;23;20
28;19;15;27;22;20
27;20;14;30;23;20
27;19;15;29;23;20
27;19;15;28;22;20
27;19;14;27;22;20
27;20;14;29;23;20
27;20;14;29;23;20
27;19;14;29;22;20
27;19;14;28;22;20
27;20;15;26;22;20
27;19;15;27;22;20
27;19;14;30;23;20
27;19;15;27;22;20
27;19;14;27;22;20
27;19;15;29;23;19
27;19;14;30;23;20
27;19;14;29;22;20
27;19;14;30;23;20
27;19;14;31;23;20
27;20;15;32;24;20
27;19;15;28;22;19
27;19;15;31;23;20
27;19;15;32;23;19
27;19;15;31;23;20
27;19;16;29;23;20
27;20;16;32;24;20
27;19;16;31;23;20
27;19;17;28;23;20
27;19;17;30;23;20
27;20;17;27;23;20
27;19;17;27;23;20
27;19;18;28;23;20
27;19;18;31;24;20
27;19;19;26;23;20
27;19;19;28;23;20
27;19;19;29;24;20
27;19;19;29;24;20
27;19;19;27;23;20
27;19;20;30;24;20
27;19;20;27;23;20
28;19;20;31;25;20
27;19;21;29;24;20
27;19;21;27;24;20
27;20;21;27;24;20
27;19;21;27;24;19
27;20;22;30;25;20
27;19;22;30;25;20
27;19;22;31;25;20
27;20;22;26;24;20
27;19;23;31;25;20
27;19;23;30;25;20
27;19;23;27;24;20
27;19;23;28;24;20
27;20;23;31;25;20
27;20;24;32;26;20
27;19;24;31;25;20
27;20;23;31;25;20
27;20;24;30;25;20
27;20;24;31;26;20
27;21;24;31;26;20
27;20;24;31;26;20
27;21;24;30;26;20
27;21;25;32;26;20
27;22;25;32;27;20
27;22;25;29;26;20
27;22;25;29;26;20
28;22;26;30;27;20
27;23;25;30;26;20
28;23;26;29;27;20
27;23;26;32;27;20
27;23;26;30;27;20
27;23;26;29;26;20
27;23;26;31;27;20
27;23;26;30;27;20
27;24;26;30;27;19
27;24;26;27;26;20
27;24;26;31;27;20
27;24;27;32;28;20
27;24;27;32;28;20
27;25;27;30;27;20
27;25;27;30;27;20
27;25;27;29;27;20
27;25;27;29;27;20
27;26;27;29;27;20
27;26;27;31;28;20
27;26;28;32;28;20
27;26;28;32;28;20
27;26;28;30;28;20
28;26;28;31;28;20
27;26;28;33;29;20
27;26;28;32;28;20
27;27;28;32;29;20
27;27;28;29;28;20
27;27;28;29;28;20
27;27;28;31;28;20
27;27;29;28;28;20
27;27;29;30;28;20
27;27;28;29;28;20
27;27;29;28;28;20
27;27;29;28;28;20
27;28;29;28;28;20
27;28;29;29;28;20
27;28;29;29;28;20
27;28;29;28;28;20
27;28;30;27;28;19
27;28;29;26;28;20
27;28;30;26;28;20
27;28;29;25;27;20
27;29;29;25;28;20
27;29;30;26;28;20
27;29;30;25;28;20
27;29;29;28;28;20
27;29;30;24;28;20
28;29;29;26;28;20
27;29;30;24;28;20
27;29;30;24;28;20
27;29;30;24;28;20
27;29;30;26;28;20
27;29;30;28;29;20
27;30;30;27;29;20
27;29;30;26;28;20
27;30;30;28;29;20
27;30;30;28;29;20
27;29;31;29;29;20
27;30;31;29;29;20
27;30;31;29;29;20
27;30;31;28;29;20
27;30;30;28;29;20
27;30;30;28;29;20
27;31;31;31;30;20
27;30;31;29;29;20
27;30;31;27;29;20
27;30;31;31;30;20
27;30;31;28;29;20
27;31;31;31;30;20
27;31;31;28;29;20
27;31;31;31;30;20
27;31;31;30;30;20
27;31;31;30;30;20
27;31;31;32;30;20
27;31;31;30;30;20
27;31;31;32;30;20
27;31;31;33;31;19
27;31;31;31;30;20
27;31;31;30;30;20
27;31;31;32;30;20
27;31;31;33;31;20
27;31;32;31;30;20
27;32;32;30;30;20
27;31;32;33;31;20
27;31;32;32;31;20
27;32;32;31;31;20
27;32;32;30;30;19
27;32;32;30;30;20
27;32;32;31;31;20
27;32;32;28;30;20
27;32;32;30;30;20
27;32;32;29;30;20
27;32;32;31;31;20
27;32;32;29;30;20
27;32;32;29;30;20
27;32;33;31;31;20
27;32;32;29;30;20
27;32;32;32;31;20
27;32;32;28;30;20
27;33;32;28;30;20
27;32;32;31;31;20
27;33;32;29;30;20
27;32;33;30;31;20
27;32;33;28;30;20
27;33;32;31;31;20
27;33;32;31;31;20
27;33;32;28;30;20
27;32;32;30;30;20
27;33;32;32;31;20
27;33;33;32;31;20
27;33;32;32;31;20
27;33;33;30;31;20
27;33;33;31;31;20
26;33;33;29;30;20
27;32;33;28;30;19
27;33;33;28;30;20
27;33;33;28;30;20
27;33;33;26;30;20
27;33;33;29;31;20
27;33;33;29;31;20
26;33;33;27;30;20
27;33;33;26;30;20
27;33;33;28;30;20
27;33;33;30;31;20
27;33;33;28;30;20
27;33;33;29;31;20
27;33;33;26;30;20
27;33;33;26;30;20
27;33;33;28;30;20
27;33;33;27;30;20
27;34;33;26;30;20
27;34;33;29;31;20
27;34;33;27;30;20
27;34;33;27;30;20
27;34;33;28;31;20
27;34;33;26;30;20
27;34;33;29;31;20
27;34;33;29;31;20
27;34;33;30;31;20
27;34;33;26;30;20
27;34;33;30;31;19
27;34;34;26;30;20
27;34;34;31;32;20
27;34;33;30;31;20
27;33;34;29;31;20
27;34;33;31;31;20
27;34;34;28;31;20
27;34;34;30;31;20
27;34;34;27;31;20
27;34;34;30;31;20
27;34;34;32;32;20
27;34;33;28;31;20
27;34;34;32;32;20
27;34;34;30;31;20
27;35;34;32;32;20
27;34;33;31;31;20
27;35;34;29;31;20
27;34;34;29;31;20
27;34;34;29;31;20
27;34;33;32;32;20
27;35;33;32;32;20
27;35;33;31;32;20
27;34;33;28;31;20
27;35;33;28;31;20
27;35;33;28;31;20
27;34;33;28;31;20
27;35;33;28;31;20
27;35;34;29;31;20
27;35;33;27;31;20
27;35;33;27;31;20
27;35;33;26;30;20
27;35;33;25;30;20
27;35;33;29;31;20
27;34;33;25;30;20
27;34;33;24;30;20
27;35;33;25;30;20
27;35;34;24;30;20
27;35;33;28;31;20
27;35;33;26;30;20
27;35;34;27;31;20
26;35;34;29;31;20
27;35;34;25;30;20
27;35;34;28;31;20
27;35;34;30;32;20
26;35;33;29;31;20
26;35;34;27;31;20
26;35;34;31;32;20
26;35;34;27;31;20
26;35;34;27;31;20
26;35;34;26;30;20
27;35;34;28;31;20
26;35;34;29;31;20
27;35;34;26;31;20
26;35;34;28;31;20
27;35;34;27;31;20
27;35;34;27;31;20
27;35;34;25;30;20
27;35;34;28;31;20
27;35;34;30;32;21
27;35;34;28;31;20
27;36;34;28;31;20
26;35;34;25;30;20
27;35;34;28;31;20
27;35;34;28;31;20
27;35;34;29;31;20
27;35;34;28;31;20
27;35;34;27;31;20
27;35;34;27;31;20
27;36;35;26;31;20
27;36;35;26;31;20
27;36;34;29;32;20
27;36;34;24;30;20
27;35;34;25;30;20
27;36;35;29;32;20
27;35;35;29;32;20
27;36;35;26;31;20
27;35;35;25;31;20
26;35;35;28;31;20
26;36;35;27;31;20
27;36;35;30;32;20
27;36;35;26;31;20
27;36;35;28;32;20
26;36;36;27;31;20
27;36;36;28;32;20
27;36;35;27;31;20
27;36;35;28;32;20
27;35;35;30;32;20
27;36;36;27;32;20
27;36;36;25;31;20
27;36;36;30;32;20
27;36;36;25;31;20
27;36;36;27;32;20
28;36;36;29;32;20
26;35;36;29;32;20
27;36;36;25;31;20
27;36;36;28;32;20
27;36;36;26;31;20
27;36;36;26;31;20
26;36;36;29;32;20
27;36;36;27;32;20
27;36;36;28;32;20
27;36;36;27;32;20
27;36;36;30;32;20
27;36;36;26;31;20
27;36;36;26;31;20
27;36;37;26;32;20
27;36;36;25;31;20
27;36;36;29;32;20
27;36;36;27;32;19
27;36;36;28;32;20
26;36;37;27;32;20
27;36;36;29;32;20
26;36;37;26;31;20
27;36;36;25;31;20
27;36;37;26;32;20
27;36;36;27;32;20
27;36;36;30;32;20
27;36;37;28;32;20
27;36;36;28;32;20
27;36;37;30;33;20
27;36;37;29;32;20
27;36;37;29;32;20
27;36;37;30;33;20
26;36;37;30;32;20
27;36;37;31;33;20
26;37;37;29;32;20
27;36;37;30;33;20
27;36;37;29;32;20
26;36;37;31;33;20
26;36;37;32;33;20
26;36;37;31;33;20
27;37;37;31;33;20
27;36;36;31;33;20
27;36;0;31;24;20
27;36;0;32;24;20
27;36;0;28;23;20
27;36;36;29;32;20
27;37;37;28;32;20
27;36;37;30;33;20
27;36;37;28;32;20
27;36;36;28;32;20
27;36;36;29;32;20
26;37;37;30;33;20
26;36;36;29;32;20
26;37;37;26;32;20
26;37;37;27;32;20
27;37;0;29;23;20
27;37;36;28;32;20
26;37;37;29;32;20
27;37;37;30;33;20
27;37;0;30;24;20
27;37;37;30;33;20
27;36;36;29;32;20
26;37;0;28;23;20
27;36;37;31;33;20
26;37;37;30;33;20
26;37;37;31;33;20
27;37;36;27;32;20
27;37;36;28;32;20
26;37;36;32;33;20
26;37;36;32;33;20
26;37;36;31;33;20
27;37;37;32;33;20
26;37;36;30;32;20
27;37;36;29;32;20
27;37;36;32;33;20
26;37;36;32;33;20
27;37;37;32;33;20
27;37;37;31;33;20
26;37;37;30;33;20
26;37;37;34;34;20
26;37;37;32;33;20
27;37;36;30;33;20
27;37;37;30;33;20
26;37;37;29;32;20
27;37;37;29;33;20
26;37;36;32;33;20
27;37;37;27;32;20
27;37;37;28;32;20
26;37;36;28;32;20
27;37;37;28;32;20
26;37;36;31;33;20
26;37;0;28;23;20
27;37;36;26;32;20
26;37;36;28;32;20
26;37;0;26;22;20
27;37;36;30;33;20
26;37;37;29;32;20
27;37;0;28;23;20
27;37;0;26;23;20
27;37;0;30;24;20
27;37;0;29;23;20
26;37;0;30;23;20
27;37;0;28;23;20
27;37;36;29;32;20
27;38;37;28;33;20
26;37;36;31;33;20
26;38;36;30;33;20
27;37;37;28;32;20
26;37;36;29;32;20
27;37;36;28;32;20
27;37;37;29;33;20
26;38;37;30;33;20
26;38;37;29;33;20
27;37;37;28;32;20
26;38;36;28;32;20
26;37;36;31;33;20
27;37;37;30;33;20
26;37;36;28;32;20
26;37;36;27;32;20
27;37;37;31;33;20
26;38;36;28;32;20
26;37;36;29;32;20
27;37;36;30;33;20
27;37;37;31;33;20
27;37;37;30;33;20
26;38;36;27;32;20
27;37;36;30;33;20
27;37;37;30;33;20
26;38;37;31;33;20
26;38;37;29;33;20
26;38;36;29;32;20
26;38;37;32;33;20
27;38;37;28;33;20
26;38;37;29;33;20
26;37;37;29;32;20
27;37;37;28;32;20
26;38;37;31;33;19
27;37;37;32;33;20
26;37;37;30;33;20
27;37;37;30;33;20
26;37;37;32;33;20
26;37;37;31;33;20
26;37;37;28;32;20
27;37;37;31;33;20
26;37;37;32;33;20
26;37;36;30;32;20
27;38;37;28;33;20
27;37;37;27;32;20
26;37;37;29;32;20
26;37;37;31;33;20
26;37;37;27;32;20
26;37;37;27;32;20
27;37;37;31;33;20
26;38;37;27;32;20
26;38;37;28;32;20
26;37;37;30;33;20
26;38;37;26;32;20
26;38;37;27;32;19
26;37;37;29;32;20
26;38;37;28;32;20
27;38;37;26;32;20
26;37;37;27;32;20
27;38;37;30;33;20
26;38;37;31;33;20
26;37;37;27;32;20
27;38;37;29;33;20
26;38;37;31;33;19
26;37;37;30;33;20
26;38;37;30;33;20
26;38;37;27;32;20
27;38;37;27;32;20
26;38;37;30;33;20
26;38;37;30;33;20
27;37;37;30;33;20
26;37;37;30;33;20
27;38;37;32;34;20
26;38;37;32;33;20
26;38;37;28;32;20
26;38;37;30;33;20
26;38;37;29;33;20
26;38;37;30;33;20
26;38;37;31;33;20
26;37;37;30;33;20
26;38;37;30;33;20
26;38;37;31;33;20
26;38;37;32;33;20
27;38;37;32;34;20
26;38;37;29;33;20
27;38;37;32;34;20
27;38;37;30;33;20
26;38;37;31;33;20
26;38;37;28;32;20
27;38;37;29;33;19
26;38;37;31;33;20
26;38;37;29;33;20
26;38;37;28;32;19
26;38;37;27;32;19
27;38;37;30;33;20
26;38;37;26;32;20
26;38;38;26;32;19
26;38;37;30;33;20
26;38;37;28;32;20
26;38;37;27;32;20
26;38;37;30;33;20
26;38;37;26;32;20
26;38;37;29;33;20
26;38;37;29;33;20
26;38;37;31;33;20
26;38;37;29;33;20
26;38;37;30;33;20
26;38;37;30;33;20
26;38;38;30;33;19
26;38;37;28;32;20
26;38;37;30;33;20
26;38;37;30;33;20
26;38;37;27;32;20
26;38;37;31;33;20
26;38;37;31;33;20
26;38;38;28;33;20
26;38;37;28;32;20
26;38;37;28;32;20
26;38;37;30;33;20
26;38;37;30;33;19
26;38;38;31;33;20
26;38;37;27;32;20
26;38;38;30;33;20
27;38;37;32;34;19
26;38;37;32;33;20
26;38;38;28;33;20
26;38;37;30;33;20
26;39;37;33;34;20
26;38;37;31;33;20
26;38;37;32;33;20
26;38;37;30;33;20
26;38;37;30;33;19
26;38;37;32;33;20
26;38;37;32;33;20
26;38;38;32;34;20
26;38;37;30;33;20
25;37;37;33;33;20
26;38;37;31;33;19
26;38;37;29;33;20
26;38;38;30;33;20
26;38;38;32;34;20
26;38;37;30;33;20
26;38;37;32;33;20
26;38;37;29;33;19
26;38;37;32;33;20
26;38;37;32;33;20
26;38;37;30;33;20
26;38;37;29;33;20
27;38;38;32;34;20
26;38;38;33;34;20
26;38;38;33;34;20
26;38;37;34;34;20
26;38;38;32;34;19
27;38;38;32;34;19
26;38;38;33;34;20
26;38;38;30;33;20
26;38;38;31;33;20
26;38;38;33;34;20
26;38;38;29;33;19
27;38;37;28;33;19
26;38;37;28;32;20
26;38;38;30;33;20
26;38;37;28;32;20
26;38;38;31;33;20
26;38;38;29;33;20
26;38;38;29;33;20
27;38;38;28;33;20
26;38;38;28;33;20
26;38;38;30;33;20
26;38;38;27;32;20
26;38;37;31;33;19
27;38;38;31;34;19
26;38;38;28;33;19
26;38;38;27;32;20
26;38;38;28;33;20
26;38;38;31;33;20
26;38;37;29;33;20
26;38;38;29;33;20
26;38;38;30;33;20
26;38;38;27;32;20
26;38;38;30;33;20
26;38;38;30;33;20
26;38;38;29;33;20
26;38;38;27;32;19
26;38;38;30;33;20
26;39;38;29;33;20
26;38;38;28;33;20
26;39;38;26;32;20
26;39;38;30;33;20
26;38;38;26;32;20
26;38;38;29;33;20
26;39;38;26;32;20
26;38;37;25;32;19
26;38;38;27;32;19
26;38;38;27;32;20
26;39;38;27;33;20
26;38;38;24;32;20
26;38;38;25;32;19
26;39;38;27;33;20
26;38;38;25;32;20
26;38;38;25;32;20
26;39;38;24;32;20
26;38;38;26;32;19
26;38;38;26;32;20
26;39;38;27;33;20
26;39;38;27;33;20
26;38;38;27;32;19
26;39;38;26;32;20
26;38;38;26;32;20
26;38;38;29;33;20
26;38;38;28;33;20
26;38;38;28;33;20
26;38;38;25;32;19
26;38;38;25;32;19
26;38;38;29;33;20
26;38;38;27;32;20
26;38;38;28;33;20
27;38;38;26;32;20
26;38;38;30;33;20
26;38;38;28;33;20
26;38;38;30;33;20
25;39;37;26;32;20
26;38;38;27;32;19
26;38;38;29;33;20
26;38;38;29;33;19
26;39;38;28;33;20
26;38;38;26;32;20
26;38;38;30;33;20
26;38;38;28;33;20
26;38;38;26;32;20
26;38;38;27;32;20
26;38;38;30;33;20
26;38;38;28;33;20
26;39;38;27;33;20
26;38;38;26;32;20
26;38;38;28;33;20
26;38;38;27;32;19
26;38;38;27;32;20
26;38;38;26;32;20
26;39;38;25;32;20
26;39;37;24;32;20
26;38;38;26;32;20
26;39;37;25;32;19
26;38;38;23;31;19
26;39;37;28;33;20
26;39;38;25;32;19
26;38;38;24;32;20
26;38;37;24;31;20
26;38;38;28;33;20
26;39;37;28;33;20
26;38;38;26;32;20
26;38;37;27;32;20
26;39;37;26;32;20
25;38;38;29;33;20
27;38;38;28;33;20
26;38;38;30;33;20
26;39;38;26;32;20
26;38;38;30;33;19
26;38;38;26;32;20
26;38;38;30;33;20
26;38;38;30;33;20
26;38;38;28;33;20
26;39;38;28;33;20
26;39;38;30;33;20
26;39;38;28;33;20
26;39;38;28;33;20
26;38;38;28;33;20
26;38;38;31;33;20
26;38;38;30;33;20
26;38;38;31;33;20
26;38;38;27;32;20
26;38;38;28;33;20
26;38;38;29;33;19
26;38;38;30;33;19
26;38;38;31;33;20
26;38;38;29;33;20
25;38;38;28;32;20
26;38;38;28;33;20
26;38;38;30;33;20
26;38;37;27;32;20
26;38;38;26;32;20
26;38;37;28;32;19
26;38;37;31;33;19
26;38;37;27;32;20
26;38;38;31;33;20
26;38;37;26;32;20
26;38;37;29;33;20
26;38;37;28;32;20
26;39;37;31;33;20
26;39;37;29;33;20
26;39;37;28;33;20
26;39;37;31;33;20
26;39;37;31;33;20
26;39;37;29;33;20
26;39;37;32;34;20
26;39;37;30;33;20
26;39;37;31;33;20
26;39;37;33;34;20
26;39;37;32;34;20
26;39;37;31;33;20
26;39;37;30;33;20
26;39;37;31;33;19
26;39;36;30;33;19
26;39;37;30;33;19
26;39;37;30;33;19
26;39;37;30;33;20
26;39;36;30;33;20
26;39;37;31;33;20
26;39;37;32;34;20
26;39;36;30;33;20
25;39;36;32;33;20
26;39;36;33;34;20
26;39;36;29;33;19
26;39;36;31;33;20
26;39;36;29;33;20
26;39;36;29;33;20
26;39;36;32;33;20
26;39;36;30;33;20
26;39;36;30;33;20
26;39;37;31;33;20
26;39;36;32;33;20
26;39;36;33;34;20
26;40;36;33;34;20
26;39;36;33;34;20
26;39;36;32;33;20
26;39;36;33;34;20
26;39;36;32;33;20
26;39;36;32;33;20
26;39;36;31;33;20
26;40;36;33;34;20
26;40;36;34;34;20
26;40;35;31;33;20
26;40;36;32;34;19
26;39;36;30;33;20
26;39;35;32;33;20
26;39;36;33;34;20
26;39;36;29;33;20
26;39;36;29;33;20
26;39;36;28;32;20
26;39;35;30;33;20
26;39;35;27;32;20
26;39;35;27;32;20
26;39;36;27;32;20
26;39;35;27;32;20
26;39;35;29;32;20
25;40;35;29;32;20
26;40;35;30;33;20
26;39;36;28;32;20
26;39;35;30;33;20
26;40;35;26;32;20
26;39;35;31;33;20
25;40;35;27;32;20
26;39;35;30;33;20
25;40;35;26;32;20
26;40;35;26;32;20
26;39;35;28;32;20
26;39;35;28;32;20
26;39;35;26;32;20
26;39;35;25;31;20
26;39;35;26;32;20
26;40;35;27;32;20
26;40;35;28;32;20
25;39;35;24;31;19
26;40;35;25;32;20
26;40;34;28;32;20
26;40;35;25;32;20
25;40;35;28;32;20
26;39;34;27;32;20
26;40;35;27;32;20
26;40;35;28;32;20
26;40;34;28;32;20
26;40;34;25;31;20
26;40;35;26;32;20
26;40;34;25;31;20
26;40;35;29;33;20
25;40;34;25;31;20
26;40;34;24;31;20
26;40;34;29;32;19
26;40;34;26;32;20
25;40;34;26;31;20
26;40;34;26;32;20
26;40;34;28;32;20
25;40;34;25;31;20
26;40;34;28;32;20
26;40;34;25;31;20
26;40;34;24;31;20
26;40;34;28;32;20
26;40;34;27;32;20
26;40;34;27;32;20
26;40;34;28;32;20
26;39;34;28;32;20
26;40;34;29;32;20
26;40;34;28;32;19
26;39;34;26;31;19
26;40;34;30;33;20
26;40;34;26;32;20
25;40;33;26;31;20
26;39;33;26;31;20
26;39;33;28;32;20
26;40;34;26;32;20
26;40;34;29;32;20
26;40;33;29;32;20
26;40;33;27;32;20
25;40;33;25;31;20
26;40;33;28;32;20
26;40;33;29;32;20
26;40;33;27;32;20
26;40;33;26;31;20
26;40;33;28;32;20
26;40;34;26;32;20
26;40;33;27;32;20
26;40;33;25;31;20
26;40;33;25;31;19
26;40;33;24;31;19
26;40;33;27;32;20
26;40;33;27;32;20
26;40;33;24;31;20
25;40;33;26;31;19
26;40;33;23;31;20
26;40;33;28;32;20
25;40;33;27;31;19
26;40;33;24;31;20
25;40;33;25;31;19
25;40;33;27;31;20
26;40;32;27;31;20
26;40;32;26;31;20
25;40;33;26;31;20
25;40;33;28;32;20
25;40;32;25;31;20
25;40;33;25;31;20
25;40;33;28;32;20
25;40;32;26;31;20
25;40;32;28;31;20
25;40;33;24;31;20
26;40;33;28;32;20
25;40;33;28;32;20
25;40;32;25;31;20
25;40;33;27;31;20
25;40;32;29;32;20
25;40;33;26;31;20
25;40;32;25;31;19
26;40;32;26;31;20
26;40;32;27;31;19
25;40;32;29;32;20
26;40;32;29;32;19
25;40;32;29;32;20
26;41;32;26;31;20
26;40;32;28;32;20
25;40;32;26;31;20
26;40;31;25;31;20
26;40;32;27;31;20
26;40;32;28;32;20
26;40;32;25;31;19
26;40;32;27;31;19
26;40;32;27;31;20
25;40;32;26;31;20
26;40;32;25;31;20
26;40;32;27;31;20
26;41;32;25;31;20
26;40;31;25;31;20
26;40;31;25;31;20
25;40;31;28;31;20
26;41;32;26;31;20
25;40;31;24;30;20
25;41;32;27;31;20
26;40;31;26;31;20
25;40;32;25;31;20
25;40;31;24;30;20
26;40;31;23;30;20
25;40;32;24;30;20
26;40;32;25;31;20
25;40;31;24;30;20
26;40;31;25;31;19
26;40;31;27;31;20
26;41;31;24;31;20
26;40;31;24;30;20
26;40;31;23;30;20
26;40;31;26;31;20
26;40;31;25;31;20
25;41;31;23;30;20
25;40;31;22;30;20
26;41;31;23;30;20
26;40;31;25;31;19
26;40;31;26;31;20
26;41;31;26;31;19
25;41;31;23;30;19
26;40;31;27;31;20
26;40;31;25;31;20
26;41;31;27;31;20
26;40;31;24;30;20
25;40;31;28;31;20
26;40;30;25;30;20
26;40;31;25;31;19
26;40;31;24;30;20
26;40;31;28;31;20
26;40;31;25;31;19
25;40;31;27;31;19
26;40;31;28;31;19
25;41;31;29;32;19
26;40;31;25;31;19
25;40;31;27;31;19
25;40;30;25;30;19
26;40;30;28;31;19
26;40;31;29;32;19
25;40;30;25;30;19
26;40;30;25;30;19
25;40;30;25;30;19
26;40;30;26;31;19
25;39;30;27;30;19
25;40;30;25;30;19
26;40;30;28;31;19
25;39;30;29;31;19
25;40;30;27;31;19
25;40;30;30;31;19
26;40;30;27;31;19
26;40;30;27;31;19
25;40;30;29;31;19
25;40;30;26;30;19
26;40;30;26;31;19
25;40;30;30;31;19
26;40;30;28;31;19
25;40;29;28;31;19
25;40;30;26;30;19
26;39;30;28;31;18
26;39;30;28;31;18
26;39;30;28;31;18
25;39;30;28;31;18
26;39;30;25;30;18
26;39;30;26;30;19
26;39;30;30;31;18
25;39;30;28;31;18
25;39;30;30;31;18
26;39;30;27;31;18
25;39;30;26;30;19
26;39;30;26;30;18
26;39;30;25;30;18
25;39;30;26;30;18
26;39;30;26;30;18
25;39;30;26;30;18
25;39;30;28;31;18
26;39;30;29;31;19
25;39;29;28;30;18
25;39;29;29;31;18
25;38;29;29;30;18
25;38;29;30;31;19
25;39;29;27;30;18
25;39;29;31;31;18
26;38;29;26;30;18
26;38;29;28;30;18
